<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,RSI,Signal RSI
USDJPY,20010104,33100,113.75,113.75,113.75,113.75,4,47.43192601641379,0.0
USDJPY,20010104,33200,113.75,113.75,113.75,113.75,4,47.43192601641379,0.0
USDJPY,20010104,33300,113.75,113.75,113.75,113.75,4,47.4319260164138,0.0
USDJPY,20010104,33400,113.75,113.76,113.75,113.76,4,54.07676275792632,0.0
USDJPY,20010104,33500,113.76,113.76,113.76,113.76,4,54.07676275792632,0.0
USDJPY,20010104,33600,113.76,113.76,113.76,113.76,4,54.07676275792632,0.0
USDJPY,20010104,33700,113.76,113.76,113.76,113.76,4,54.07676275792632,0.0
USDJPY,20010104,33800,113.76,113.76,113.76,113.76,4,54.07676275792632,0.0
USDJPY,20010104,33900,113.76,113.76,113.76,113.76,4,54.07676275792632,0.0
USDJPY,20010104,34000,113.77,113.79,113.77,113.79,4,71.14559297244999,0.0
USDJPY,20010104,34100,113.79,113.79,113.79,113.79,4,71.14559297244999,0.0
USDJPY,20010104,34200,113.79,113.79,113.79,113.79,4,71.14559297244999,0.0
USDJPY,20010104,34300,113.79,113.79,113.79,113.79,4,71.14559297244999,0.0
USDJPY,20010104,34400,113.79,113.79,113.79,113.79,4,71.14559297244999,0.0
USDJPY,20010104,34500,113.79,113.79,113.79,113.79,4,71.14559297244999,0.0
USDJPY,20010104,34600,113.79,113.81,113.79,113.81,4,79.18954778528075,0.0
USDJPY,20010104,34700,113.81,113.81,113.81,113.81,4,79.18954778528075,0.0
USDJPY,20010104,34800,113.81,113.81,113.79,113.79,4,59.84176410509284,-1.0
USDJPY,20010104,34900,113.79,113.79,113.79,113.79,4,59.84176410509285,0.0
USDJPY,20010104,35000,113.79,113.8,113.79,113.8,4,64.82525519904283,0.0
USDJPY,20010104,35100,113.8,113.81,113.8,113.81,4,68.97191760486152,0.0
USDJPY,20010104,35200,113.81,113.81,113.81,113.81,4,68.97191760486152,0.0
USDJPY,20010104,35300,113.81,113.81,113.81,113.81,4,68.97191760486152,0.0
USDJPY,20010104,35400,113.8,113.8,113.78,113.78,4,47.840158918370186,0.0
USDJPY,20010104,35500,113.78,113.78,113.78,113.78,4,47.840158918370186,0.0
USDJPY,20010104,35600,113.78,113.78,113.78,113.78,4,47.840158918370186,0.0
USDJPY,20010104,35700,113.78,113.78,113.78,113.78,4,47.840158918370186,0.0
USDJPY,20010104,35800,113.78,113.78,113.78,113.78,4,47.840158918370186,0.0
USDJPY,20010104,35900,113.78,113.78,113.78,113.78,4,47.840158918370186,0.0
USDJPY,20010104,40000,113.78,113.78,113.78,113.78,4,47.840158918370186,0.0
USDJPY,20010104,40100,113.78,113.78,113.78,113.78,4,47.840158918370186,0.0
USDJPY,20010104,40200,113.78,113.78,113.78,113.78,4,47.840158918370186,0.0
USDJPY,20010104,40300,113.78,113.78,113.78,113.78,4,47.840158918370186,0.0
USDJPY,20010104,40400,113.78,113.78,113.78,113.78,4,47.840158918370186,0.0
USDJPY,20010104,40500,113.79,113.79,113.78,113.79,4,57.62005047915514,0.0
USDJPY,20010104,40600,113.79,113.79,113.79,113.79,4,57.62005047915514,0.0
USDJPY,20010104,40700,113.79,113.79,113.79,113.79,4,57.62005047915514,0.0
USDJPY,20010104,40800,113.79,113.79,113.79,113.79,4,57.62005047915513,0.0
USDJPY,20010104,41000,113.79,113.79,113.79,113.79,4,57.62005047915513,0.0
USDJPY,20010104,41100,113.79,113.79,113.79,113.79,4,57.62005047915513,0.0
USDJPY,20010104,41200,113.79,113.79,113.79,113.79,4,57.62005047915513,0.0
USDJPY,20010104,41300,113.79,113.79,113.79,113.79,4,57.62005047915513,0.0
USDJPY,20010104,41400,113.79,113.79,113.79,113.79,4,57.62005047915513,0.0
USDJPY,20010104,41500,113.79,113.79,113.78,113.78,4,42.20294904720471,0.0
USDJPY,20010104,41600,113.78,113.78,113.78,113.78,4,42.20294904720471,0.0
USDJPY,20010104,41700,113.78,113.78,113.78,113.78,4,42.20294904720471,0.0
USDJPY,20010104,41800,113.78,113.78,113.78,113.78,4,42.20294904720471,0.0
USDJPY,20010104,41900,113.78,113.78,113.78,113.78,4,42.20294904720471,0.0
USDJPY,20010104,42000,113.78,113.78,113.78,113.78,4,42.20294904720471,0.0
USDJPY,20010104,42100,113.78,113.78,113.76,113.76,4,23.001756737773917,0.0
USDJPY,20010104,42200,113.75,113.75,113.75,113.75,4,18.475524262811476,0.0
USDJPY,20010104,42300,113.75,113.75,113.75,113.75,4,18.475524262811476,0.0
USDJPY,20010104,42400,113.76,113.76,113.76,113.76,4,33.62364098879844,1.0
USDJPY,20010104,42500,113.75,113.75,113.74,113.74,4,24.013325971928268,0.0
USDJPY,20010104,42600,113.75,113.75,113.75,113.75,4,34.14813663852786,1.0
USDJPY,20010104,42700,113.76,113.78,113.76,113.77,4,48.843851651920346,0.0
USDJPY,20010104,42800,113.77,113.78,113.77,113.78,4,54.33158814705637,0.0
USDJPY,20010104,42900,113.78,113.78,113.78,113.78,4,54.33158814705637,0.0
USDJPY,20010104,43000,113.78,113.79,113.78,113.79,4,59.38465376711497,0.0
USDJPY,20010104,43100,113.79,113.79,113.79,113.79,4,59.38465376711497,0.0
USDJPY,20010104,43200,113.79,113.79,113.78,113.78,4,52.63084528805232,0.0
USDJPY,20010104,43300,113.78,113.78,113.78,113.78,4,52.63084528805232,0.0
USDJPY,20010104,43400,113.78,113.78,113.78,113.78,4,52.63084528805232,0.0
USDJPY,20010104,43500,113.78,113.78,113.78,113.78,4,52.63084528805232,0.0
USDJPY,20010104,43600,113.78,113.78,113.78,113.78,4,52.63084528805232,0.0
USDJPY,20010104,43700,113.77,113.77,113.76,113.76,4,39.587567546688184,0.0
USDJPY,20010104,43800,113.76,113.76,113.76,113.76,4,39.587567546688184,0.0
USDJPY,20010104,43900,113.76,113.78,113.76,113.78,4,53.07477716614296,0.0
USDJPY,20010104,44000,113.78,113.78,113.78,113.78,4,53.07477716614296,0.0
USDJPY,20010104,44100,113.78,113.78,113.78,113.78,4,53.07477716614296,0.0
USDJPY,20010104,44200,113.78,113.78,113.78,113.78,4,53.07477716614296,0.0
USDJPY,20010104,44300,113.78,113.78,113.78,113.78,4,53.07477716614296,0.0
USDJPY,20010104,44500,113.77,113.77,113.76,113.76,4,40.10533380006048,0.0
USDJPY,20010104,44600,113.75,113.75,113.74,113.75,4,35.44190925141439,0.0
USDJPY,20010104,44700,113.75,113.75,113.75,113.75,4,35.44190925141439,0.0
USDJPY,20010104,44800,113.75,113.75,113.75,113.75,4,35.44190925141439,0.0
USDJPY,20010104,44900,113.75,113.75,113.75,113.75,4,35.44190925141439,0.0
USDJPY,20010104,45000,113.75,113.75,113.75,113.75,4,35.44190925141439,0.0
USDJPY,20010104,45100,113.75,113.76,113.75,113.76,4,44.74812756673351,0.0
USDJPY,20010104,45200,113.76,113.76,113.76,113.76,4,44.74812756673351,0.0
USDJPY,20010104,45300,113.76,113.76,113.76,113.76,4,44.7481275667335,0.0
USDJPY,20010104,45400,113.76,113.77,113.76,113.77,4,53.17809156501439,0.0
USDJPY,20010104,45500,113.77,113.77,113.77,113.77,4,53.17809156501439,0.0
USDJPY,20010104,45600,113.77,113.77,113.77,113.77,4,53.17809156501439,0.0
USDJPY,20010104,45700,113.77,113.77,113.77,113.77,4,53.17809156501439,0.0
USDJPY,20010104,45800,113.77,113.79,113.77,113.79,4,66.80328237461305,0.0
USDJPY,20010104,45900,113.79,113.79,113.78,113.78,4,57.75371001038718,0.0
USDJPY,20010104,50000,113.78,113.78,113.78,113.78,4,57.75371001038719,0.0
USDJPY,20010104,50100,113.78,113.78,113.78,113.78,4,57.75371001038718,0.0
USDJPY,20010104,50200,113.78,113.78,113.78,113.78,4,57.75371001038718,0.0
USDJPY,20010104,50300,113.78,113.78,113.78,113.78,4,57.75371001038718,0.0
USDJPY,20010104,50400,113.78,113.79,113.78,113.79,4,64.68365013885057,0.0
USDJPY,20010104,50500,113.79,113.8,113.79,113.8,4,69.98580377303698,0.0
USDJPY,20010104,50600,113.8,113.8,113.79,113.79,4,60.2452433745213,0.0
USDJPY,20010104,50700,113.79,113.79,113.79,113.79,4,60.2452433745213,0.0
USDJPY,20010104,50800,113.79,113.8,113.79,113.8,4,65.77040641832397,0.0
USDJPY,20010104,50900,113.81,113.81,113.81,113.81,4,70.22664521319487,0.0
USDJPY,20010104,51000,113.81,113.81,113.81,113.81,4,70.22664521319487,0.0
USDJPY,20010104,51100,113.81,113.81,113.81,113.81,4,70.22664521319487,0.0
USDJPY,20010104,51200,113.81,113.81,113.81,113.81,4,70.22664521319487,0.0
USDJPY,20010104,51300,113.81,113.81,113.81,113.81,4,70.22664521319487,0.0
USDJPY,20010104,51400,113.81,113.81,113.81,113.81,4,70.22664521319487,0.0
USDJPY,20010104,51500,113.81,113.81,113.81,113.81,4,70.22664521319487,0.0
USDJPY,20010104,51600,113.81,113.81,113.81,113.81,4,70.22664521319487,0.0
USDJPY,20010104,51700,113.81,113.81,113.81,113.81,4,70.22664521319487,0.0
USDJPY,20010104,51800,113.81,113.83,113.81,113.83,4,80.2471350669585,0.0
USDJPY,20010104,51900,113.83,113.83,113.82,113.82,4,67.93557416032037,-1.0
USDJPY,20010104,52000,113.83,113.83,113.82,113.83,4,72.48213494262725,0.0
USDJPY,20010104,52100,113.83,113.83,113.83,113.83,4,72.48213494262725,0.0
USDJPY,20010104,52200,113.82,113.82,113.82,113.82,4,62.24591202348266,-1.0
USDJPY,20010104,52300,113.82,113.82,113.81,113.81,4,54.0288072964829,0.0
USDJPY,20010104,52400,113.81,113.81,113.81,113.81,4,54.0288072964829,0.0
USDJPY,20010104,52500,113.81,113.83,113.81,113.83,4,64.80543636738605,0.0
USDJPY,20010104,52600,113.83,113.83,113.83,113.83,4,64.80543636738605,0.0
USDJPY,20010104,52700,113.83,113.83,113.83,113.83,4,64.80543636738605,0.0
USDJPY,20010104,52800,113.83,113.83,113.83,113.83,4,64.80543636738605,0.0
USDJPY,20010104,52900,113.83,113.83,113.83,113.83,4,64.80543636738605,0.0
USDJPY,20010104,53000,113.83,113.83,113.82,113.83,4,64.80543636738605,0.0
USDJPY,20010104,53100,113.83,113.84,113.83,113.84,4,70.24575358166726,0.0
USDJPY,20010104,53200,113.84,113.84,113.83,113.83,4,60.22085002700883,-1.0
USDJPY,20010104,53300,113.83,113.83,113.83,113.83,4,60.22085002700883,0.0
USDJPY,20010104,53400,113.84,113.84,113.84,113.84,4,65.86980668014081,0.0
USDJPY,20010104,53500,113.85,113.85,113.85,113.85,4,70.3970371793769,0.0
USDJPY,20010104,53600,113.85,113.85,113.84,113.85,4,70.3970371793769,0.0
USDJPY,20010104,53700,113.84,113.84,113.83,113.83,4,53.83371143224159,-1.0
USDJPY,20010104,53800,113.83,113.85,113.83,113.85,4,63.16666127956256,0.0
USDJPY,20010104,53900,113.84,113.85,113.83,113.84,4,56.96566038116603,0.0
USDJPY,20010104,54000,113.85,113.85,113.85,113.85,4,61.08026774506,0.0
USDJPY,20010104,54100,113.85,113.85,113.85,113.85,4,61.08026774506,0.0
USDJPY,20010104,54200,113.85,113.86,113.85,113.86,4,64.96519046137698,0.0
USDJPY,20010104,54300,113.86,113.86,113.86,113.86,4,64.96519046137698,0.0
USDJPY,20010104,54400,113.86,113.86,113.84,113.84,4,52.75150442169351,0.0
USDJPY,20010104,54500,113.84,113.84,113.84,113.84,4,52.75150442169351,0.0
USDJPY,20010104,54600,113.84,113.84,113.84,113.84,4,52.75150442169351,0.0
USDJPY,20010104,54700,113.84,113.84,113.83,113.84,4,52.75150442169351,0.0
USDJPY,20010104,54800,113.83,113.83,113.83,113.83,4,46.830400956865105,0.0
USDJPY,20010104,54900,113.83,113.84,113.83,113.84,4,52.56439134969608,0.0
USDJPY,20010104,55000,113.84,113.84,113.84,113.84,4,52.56439134969608,0.0
USDJPY,20010104,55100,113.84,113.84,113.84,113.84,4,52.56439134969608,0.0
USDJPY,20010104,55200,113.84,113.84,113.84,113.84,4,52.56439134969608,0.0
USDJPY,20010104,55300,113.84,113.84,113.84,113.84,4,52.56439134969608,0.0
USDJPY,20010104,55400,113.83,113.83,113.83,113.83,4,45.46255257381213,0.0
USDJPY,20010104,55500,113.82,113.82,113.81,113.82,4,39.68794513657273,0.0
USDJPY,20010104,55600,113.82,113.82,113.81,113.81,4,34.91230246184152,0.0
USDJPY,20010104,55700,113.81,113.81,113.81,113.81,4,34.91230246184152,0.0
USDJPY,20010104,55800,113.79,113.79,113.78,113.78,4,24.609311887510785,0.0
USDJPY,20010104,55900,113.78,113.78,113.76,113.78,4,24.60931188751077,0.0
USDJPY,20010104,60000,113.78,113.78,113.78,113.78,4,24.60931188751077,0.0
USDJPY,20010104,60100,113.78,113.8,113.78,113.79,4,32.858456673919136,1.0
USDJPY,20010104,60200,113.79,113.79,113.79,113.79,4,32.858456673919136,0.0
USDJPY,20010104,60300,113.78,113.79,113.78,113.78,4,29.158279797256085,0.0
USDJPY,20010104,60400,113.78,113.78,113.78,113.78,4,29.158279797256085,0.0
USDJPY,20010104,60500,113.79,113.79,113.79,113.79,4,37.341507441171096,1.0
USDJPY,20010104,60600,113.79,113.79,113.79,113.79,4,37.341507441171096,0.0
USDJPY,20010104,60700,113.79,113.79,113.78,113.78,4,32.92991386343853,0.0
USDJPY,20010104,60800,113.78,113.79,113.78,113.79,4,40.50006924111089,0.0
USDJPY,20010104,60900,113.79,113.79,113.78,113.78,4,36.11075042776478,0.0
USDJPY,20010104,61000,113.78,113.78,113.78,113.78,4,36.11075042776478,0.0
USDJPY,20010104,61100,113.78,113.78,113.78,113.78,4,36.11075042776478,0.0
USDJPY,20010104,61200,113.78,113.78,113.78,113.78,4,36.11075042776478,0.0
USDJPY,20010104,61300,113.78,113.78,113.78,113.78,4,36.11075042776478,0.0
USDJPY,20010104,61400,113.78,113.78,113.76,113.76,4,27.48207256980686,0.0
USDJPY,20010104,61500,113.76,113.76,113.75,113.75,4,24.349171903015645,0.0
USDJPY,20010104,61600,113.75,113.75,113.75,113.75,4,24.349171903015645,0.0
USDJPY,20010104,61700,113.75,113.75,113.75,113.75,4,24.349171903015645,0.0
USDJPY,20010104,61800,113.75,113.75,113.75,113.75,4,24.349171903015645,0.0
USDJPY,20010104,61900,113.75,113.75,113.75,113.75,4,24.349171903015645,0.0
USDJPY,20010104,62000,113.75,113.75,113.75,113.75,4,24.349171903015645,0.0
USDJPY,20010104,62100,113.76,113.76,113.76,113.76,4,35.771017508872376,1.0
USDJPY,20010104,62200,113.76,113.76,113.76,113.76,4,35.771017508872376,0.0
USDJPY,20010104,62300,113.76,113.76,113.75,113.76,4,35.771017508872376,0.0
USDJPY,20010104,62400,113.76,113.79,113.76,113.79,4,58.97786551712629,0.0
USDJPY,20010104,62500,113.79,113.79,113.78,113.78,4,52.20654326229376,0.0
USDJPY,20010104,62600,113.78,113.81,113.78,113.81,4,65.13789612615187,0.0
USDJPY,20010104,62700,113.79,113.81,113.79,113.81,4,65.13789612615187,0.0
USDJPY,20010104,62800,113.81,113.81,113.81,113.81,4,65.13789612615187,0.0
USDJPY,20010104,62900,113.81,113.81,113.81,113.81,4,65.13789612615187,0.0
USDJPY,20010104,63000,113.81,113.82,113.81,113.82,4,68.90945842605784,0.0
USDJPY,20010104,63100,113.82,113.82,113.82,113.82,4,68.90945842605784,0.0
USDJPY,20010104,63200,113.83,113.83,113.83,113.83,4,72.37548382219371,0.0
USDJPY,20010104,63300,113.83,113.83,113.83,113.83,4,72.37548382219371,0.0
USDJPY,20010104,63400,113.83,113.83,113.83,113.83,4,72.3754838221937,0.0
USDJPY,20010104,63500,113.82,113.82,113.81,113.81,4,56.61075666140753,-1.0
USDJPY,20010104,63600,113.81,113.81,113.81,113.81,4,56.61075666140753,0.0
USDJPY,20010104,63700,113.81,113.81,113.79,113.79,4,45.19395000227492,0.0
USDJPY,20010104,63800,113.79,113.79,113.79,113.79,4,45.19395000227492,0.0
USDJPY,20010104,63900,113.79,113.8,113.79,113.79,4,45.19395000227492,0.0
USDJPY,20010104,64000,113.78,113.78,113.78,113.78,4,40.13879918606409,0.0
USDJPY,20010104,64100,113.78,113.78,113.78,113.78,4,40.13879918606409,0.0
USDJPY,20010104,64200,113.78,113.78,113.78,113.78,4,40.13879918606409,0.0
USDJPY,20010104,64300,113.78,113.78,113.75,113.75,4,28.284466478293382,0.0
USDJPY,20010104,64400,113.75,113.75,113.75,113.75,4,28.284466478293368,0.0
USDJPY,20010104,64500,113.75,113.75,113.75,113.75,4,28.284466478293368,0.0
USDJPY,20010104,64600,113.75,113.75,113.72,113.72,4,20.66272284175129,0.0
USDJPY,20010104,64700,113.72,113.72,113.69,113.69,4,16.015184550436302,0.0
USDJPY,20010104,64800,113.69,113.7,113.69,113.7,4,22.28966320406903,0.0
USDJPY,20010104,64900,113.7,113.7,113.7,113.7,4,22.28966320406903,0.0
USDJPY,20010104,65000,113.7,113.7,113.7,113.7,4,22.28966320406903,0.0
USDJPY,20010104,65100,113.7,113.7,113.7,113.7,4,22.28966320406903,0.0
USDJPY,20010104,65200,113.7,113.72,113.7,113.72,4,35.29404856432164,1.0
USDJPY,20010104,65300,113.72,113.75,113.72,113.75,4,49.06348609991486,0.0
USDJPY,20010104,65400,113.75,113.78,113.75,113.77,4,55.814178653174395,0.0
USDJPY,20010104,65500,113.78,113.81,113.77,113.81,4,65.62625011416259,0.0
USDJPY,20010104,65600,113.79,113.82,113.79,113.82,4,67.56539843955136,0.0
USDJPY,20010104,65700,113.82,113.83,113.82,113.82,4,67.56539843955136,0.0
USDJPY,20010104,65800,113.82,113.84,113.82,113.84,4,71.3184619676508,0.0
USDJPY,20010104,65900,113.84,113.84,113.84,113.84,4,71.3184619676508,0.0
USDJPY,20010104,70000,113.84,113.84,113.84,113.84,4,71.3184619676508,0.0
USDJPY,20010104,70100,113.82,113.83,113.82,113.83,4,66.51224874074452,-1.0
USDJPY,20010104,70200,113.82,113.83,113.82,113.83,4,66.51224874074452,0.0
USDJPY,20010104,70300,113.83,113.83,113.82,113.82,4,61.69066324794384,0.0
USDJPY,20010104,70400,113.81,113.83,113.81,113.83,4,64.46482264547244,0.0
USDJPY,20010104,70500,113.82,113.83,113.82,113.83,4,64.46482264547244,0.0
USDJPY,20010104,70700,113.81,113.81,113.79,113.79,4,48.254435822106686,0.0
USDJPY,20010104,70800,113.79,113.79,113.78,113.78,4,45.19470755460321,0.0
USDJPY,20010104,70900,113.79,113.81,113.79,113.81,4,54.51304475353356,0.0
USDJPY,20010104,71000,113.81,113.81,113.81,113.81,4,54.51304475353356,0.0
USDJPY,20010104,71100,113.81,113.85,113.8,113.85,4,63.98271745213372,0.0
USDJPY,20010104,71200,113.84,113.86,113.84,113.84,4,60.586846770003184,0.0
USDJPY,20010104,71300,113.83,113.86,113.83,113.86,4,64.63015038873618,0.0
USDJPY,20010104,71400,113.85,113.85,113.84,113.85,4,61.24690124101131,0.0
USDJPY,20010104,71500,113.88,113.89,113.86,113.89,4,68.3776834341805,0.0
USDJPY,20010104,71600,113.9,113.9,113.86,113.88,4,65.15014930351876,0.0
USDJPY,20010104,71700,113.88,113.94,113.88,113.94,4,73.29502656803497,0.0
USDJPY,20010104,71800,113.94,113.94,113.93,113.94,4,73.29502656803497,0.0
USDJPY,20010104,71900,113.94,113.94,113.92,113.92,4,67.22151285048582,-1.0
USDJPY,20010104,72000,113.93,113.93,113.91,113.91,4,64.3502659211455,0.0
USDJPY,20010104,72100,113.9,113.9,113.88,113.88,4,56.54697850151989,0.0
USDJPY,20010104,72200,113.89,113.93,113.89,113.93,4,64.31405955223917,0.0
USDJPY,20010104,72300,113.93,113.94,113.91,113.91,4,59.71601328128267,0.0
USDJPY,20010104,72400,113.92,113.92,113.9,113.9,4,57.50236897498687,0.0
USDJPY,20010104,72500,113.91,113.91,113.89,113.9,4,57.50236897498687,0.0
USDJPY,20010104,72600,113.89,113.91,113.89,113.91,4,59.25411118639324,0.0
USDJPY,20010104,72700,113.9,113.9,113.88,113.89,4,54.4224319204303,0.0
USDJPY,20010104,72800,113.89,113.89,113.86,113.86,4,48.088198550060696,0.0
USDJPY,20010104,72900,113.86,113.87,113.86,113.86,4,48.088198550060696,0.0
USDJPY,20010104,73000,113.86,113.87,113.84,113.85,4,46.017635192669715,0.0
USDJPY,20010104,73100,113.86,113.86,113.85,113.86,4,48.40985692596348,0.0
USDJPY,20010104,73200,113.86,113.86,113.85,113.86,4,48.40985692596348,0.0
USDJPY,20010104,73300,113.86,113.86,113.86,113.86,4,48.40985692596348,0.0
USDJPY,20010104,73400,113.85,113.86,113.84,113.86,4,48.40985692596348,0.0
USDJPY,20010104,73500,113.85,113.89,113.85,113.89,4,56.235675013101385,0.0
USDJPY,20010104,73600,113.88,113.91,113.88,113.91,4,60.533824208354474,0.0
USDJPY,20010104,73700,113.92,113.92,113.9,113.92,4,62.51608540435724,0.0
USDJPY,20010104,73800,113.91,113.91,113.9,113.9,4,56.413250306064036,0.0
USDJPY,20010104,73900,113.89,113.9,113.87,113.89,4,53.59599081175956,0.0
USDJPY,20010104,74000,113.9,113.9,113.89,113.89,4,53.59599081175956,0.0
USDJPY,20010104,74100,113.89,113.89,113.86,113.86,4,45.66200643764115,0.0
USDJPY,20010104,74200,113.85,113.89,113.85,113.89,4,53.13348241848568,0.0
USDJPY,20010104,74300,113.89,113.92,113.89,113.92,4,59.17824395754397,0.0
USDJPY,20010104,74400,113.92,113.92,113.91,113.91,4,56.559543565526766,0.0
USDJPY,20010104,74500,113.9,113.9,113.88,113.88,4,49.48493120839422,0.0
USDJPY,20010104,74600,113.88,113.89,113.86,113.87,4,47.35846822108348,0.0
USDJPY,20010104,74700,113.87,113.87,113.84,113.84,4,41.58510831199691,0.0
USDJPY,20010104,74800,113.85,113.87,113.85,113.86,4,46.28631512023265,0.0
USDJPY,20010104,74900,113.86,113.86,113.82,113.82,4,39.44831750898621,0.0
USDJPY,20010104,75000,113.82,113.84,113.82,113.84,4,43.910169429545746,0.0
USDJPY,20010104,75100,113.85,113.86,113.84,113.86,4,48.03393047050793,0.0
USDJPY,20010104,75200,113.87,113.9,113.87,113.9,4,55.13793602836919,0.0
USDJPY,20010104,75300,113.9,113.9,113.89,113.9,4,55.13793602836919,0.0
USDJPY,20010104,75400,113.89,113.92,113.88,113.92,4,58.433053599496986,0.0
USDJPY,20010104,75500,113.92,113.98,113.92,113.98,4,66.40511687819951,0.0
USDJPY,20010104,75600,113.99,114.03,113.98,114.02,4,70.47108138332473,0.0
USDJPY,20010104,75700,114.01,114.16,114.01,114.13,4,78.26251164879832,0.0
USDJPY,20010104,75800,114.14,114.15,114.11,114.14,4,78.80989889233878,0.0
USDJPY,20010104,75900,114.13,114.13,114.11,114.12,4,74.75535242276894,0.0
USDJPY,20010104,80000,114.11,114.13,114.1,114.13,4,75.43583682249653,0.0
USDJPY,20010104,80100,114.11,114.11,114.08,114.1,4,69.39262117875633,-1.0
USDJPY,20010104,80200,114.11,114.12,114.1,114.11,4,70.24821345901036,0.0
USDJPY,20010104,80300,114.12,114.16,114.12,114.16,4,74.14058354894604,0.0
USDJPY,20010104,80400,114.18,114.26,114.18,114.26,4,79.82544332092911,0.0
USDJPY,20010104,80500,114.27,114.39,114.27,114.39,4,84.57333766100639,0.0
USDJPY,20010104,80600,114.38,114.39,114.28,114.28,4,69.63906735214125,-1.0
USDJPY,20010104,80700,114.29,114.3,114.27,114.28,4,69.63906735214125,0.0
USDJPY,20010104,80800,114.28,114.28,114.25,114.25,4,65.95525196475162,0.0
USDJPY,20010104,80900,114.24,114.24,114.19,114.19,4,59.20921252983008,0.0
USDJPY,20010104,81000,114.18,114.2,114.18,114.18,4,58.141826303928006,0.0
USDJPY,20010104,81100,114.19,114.19,114.17,114.17,4,57.034552486572935,0.0
USDJPY,20010104,81200,114.18,114.21,114.18,114.21,4,60.29208056681257,0.0
USDJPY,20010104,81300,114.22,114.29,114.22,114.29,4,65.86611038000238,0.0
USDJPY,20010104,81400,114.34,114.35,114.29,114.29,4,65.86611038000238,0.0
USDJPY,20010104,81500,114.28,114.3,114.24,114.29,4,65.86611038000238,0.0
USDJPY,20010104,81600,114.29,114.31,114.26,114.31,4,67.29942522927881,0.0
USDJPY,20010104,81700,114.3,114.32,114.29,114.29,4,64.38774473250764,0.0
USDJPY,20010104,81800,114.3,114.3,114.26,114.26,4,60.18171023849565,0.0
USDJPY,20010104,81900,114.25,114.28,114.25,114.28,4,61.96548856474503,0.0
USDJPY,20010104,82000,114.27,114.27,114.25,114.26,4,59.11361365540606,0.0
USDJPY,20010104,82100,114.25,114.28,114.25,114.28,4,61.04440405216614,0.0
USDJPY,20010104,82200,114.28,114.28,114.25,114.25,4,56.71775771145356,0.0
USDJPY,20010104,82300,114.25,114.28,114.24,114.27,4,58.81357335423241,0.0
USDJPY,20010104,82400,114.28,114.28,114.25,114.25,4,55.898636037736594,0.0
USDJPY,20010104,82500,114.25,114.28,114.25,114.28,4,59.16775590267862,0.0
USDJPY,20010104,82600,114.29,114.31,114.27,114.31,4,62.18639755581221,0.0
USDJPY,20010104,82700,114.3,114.33,114.29,114.33,4,64.09225273026617,0.0
USDJPY,20010104,82800,114.33,114.33,114.32,114.33,4,64.09225273026617,0.0
USDJPY,20010104,82900,114.32,114.34,114.29,114.34,4,65.11191955101958,0.0
USDJPY,20010104,83000,114.34,114.39,114.34,114.39,4,69.73900961900833,0.0
USDJPY,20010104,83100,114.39,114.4,114.38,114.4,4,70.57943012016611,0.0
USDJPY,20010104,83200,114.4,114.42,114.39,114.41,4,71.43380902949976,0.0
USDJPY,20010104,83300,114.41,114.48,114.41,114.46,4,75.29667421779321,0.0
USDJPY,20010104,83400,114.47,114.47,114.44,114.45,4,73.16569412455705,0.0
USDJPY,20010104,83500,114.45,114.45,114.42,114.44,4,71.00169539786667,0.0
USDJPY,20010104,83600,114.42,114.44,114.42,114.44,4,71.00169539786667,0.0
USDJPY,20010104,83700,114.44,114.45,114.43,114.44,4,71.00169539786667,0.0
USDJPY,20010104,83800,114.45,114.47,114.44,114.44,4,71.00169539786667,0.0
USDJPY,20010104,83900,114.44,114.44,114.42,114.44,4,71.00169539786667,0.0
USDJPY,20010104,84000,114.45,114.46,114.44,114.44,4,71.00169539786667,0.0
USDJPY,20010104,84100,114.44,114.49,114.44,114.49,4,76.43734886163925,0.0
USDJPY,20010104,84200,114.48,114.54,114.48,114.53,4,79.71348065235618,0.0
USDJPY,20010104,84300,114.53,114.53,114.5,114.5,4,71.66539388848378,0.0
USDJPY,20010104,84400,114.49,114.53,114.49,114.53,4,74.44406609181046,0.0
USDJPY,20010104,84500,114.53,114.56,114.52,114.56,4,76.88521706718757,0.0
USDJPY,20010104,84600,114.58,114.58,114.56,114.58,4,78.36868840882835,0.0
USDJPY,20010104,84700,114.58,114.58,114.53,114.53,4,66.82254277243297,-1.0
USDJPY,20010104,84800,114.53,114.53,114.49,114.49,4,59.296015582765314,0.0
USDJPY,20010104,84900,114.48,114.5,114.48,114.5,4,60.494022006430164,0.0
USDJPY,20010104,85000,114.5,114.5,114.49,114.5,4,60.494022006430164,0.0
USDJPY,20010104,85100,114.51,114.51,114.5,114.5,4,60.494022006430164,0.0
USDJPY,20010104,85200,114.5,114.5,114.48,114.5,4,60.49402200643017,0.0
USDJPY,20010104,85300,114.52,114.56,114.5,114.56,4,68.07666293468314,0.0
USDJPY,20010104,85400,114.55,114.56,114.54,114.54,4,63.688505883960815,0.0
USDJPY,20010104,85500,114.55,114.62,114.55,114.61,4,70.78629735365415,0.0
USDJPY,20010104,85600,114.61,114.61,114.61,114.61,4,70.78629735365416,0.0
