<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,%K,%D,Signal SO
USDJPY,20010104,2800,113.96,113.96,113.96,113.96,4,87.49999999999334,87.49999999999334,0.0
USDJPY,20010104,2900,113.96,113.97,113.96,113.97,4,100.0,91.66666666666224,0.0
USDJPY,20010104,3000,113.96,113.96,113.94,113.94,4,39.999999999994316,75.83333333332922,-1.0
USDJPY,20010104,3100,113.95,113.96,113.95,113.96,4,66.66666666665088,68.88888888888174,0.0
USDJPY,20010104,3200,113.97,113.98,113.97,113.98,4,100.0,68.88888888888174,0.0
USDJPY,20010104,3300,113.99,114.01,113.99,114.01,4,100.0,88.88888888888363,0.0
USDJPY,20010104,3400,114.01,114.01,113.98,113.98,4,57.142857142860045,85.71428571428669,-1.0
USDJPY,20010104,3500,113.98,113.98,113.97,113.97,4,42.857142857139955,66.66666666666667,0.0
USDJPY,20010104,3600,113.97,113.97,113.95,113.95,4,14.285714285720086,38.09523809524003,0.0
USDJPY,20010104,3700,113.95,113.96,113.95,113.96,4,28.571428571419872,28.571428571426637,0.0
USDJPY,20010104,3800,113.96,114.05,113.96,114.05,4,100.0,47.619047619046654,0.0
USDJPY,20010104,3900,114.05,114.06,114.05,114.06,4,100.0,76.19047619047329,0.0
USDJPY,20010104,4000,114.06,114.06,114.06,114.06,4,100.0,100.0,0.0
USDJPY,20010104,4100,114.06,114.06,114.06,114.06,4,100.0,100.0,0.0
USDJPY,20010104,4200,114.06,114.06,114.06,114.06,4,100.0,100.0,0.0
USDJPY,20010104,4300,114.06,114.06,114.06,114.06,4,100.0,100.0,0.0
USDJPY,20010104,4400,114.06,114.06,114.06,114.06,4,100.0,100.0,0.0
USDJPY,20010104,4500,114.06,114.06,114.06,114.06,4,100.0,100.0,0.0
USDJPY,20010104,4600,114.06,114.06,114.06,114.06,4,100.0,100.0,0.0
USDJPY,20010104,4700,114.06,114.06,114.05,114.05,4,90.90909090908622,96.9696969696954,-1.0
USDJPY,20010104,4800,114.05,114.05,114.05,114.05,4,90.90909090908622,93.93939393939081,0.0
USDJPY,20010104,4900,114.05,114.05,114.04,114.04,4,81.81818181818534,87.87878787878593,0.0
USDJPY,20010104,5000,114.04,114.04,114.01,114.01,4,54.54545454545689,75.75757575757615,0.0
USDJPY,20010104,5100,114.02,114.03,114.01,114.01,4,50.000000000007105,62.121212121216445,0.0
USDJPY,20010104,5200,114.01,114.01,114.01,114.01,4,0.0,34.848484848488,0.0
USDJPY,20010104,5300,114.01,114.01,114.01,114.01,4,0.0,16.666666666669034,0.0
USDJPY,20010104,5400,114.02,114.02,114.0,114.0,4,0.0,0.0,0.0
USDJPY,20010104,5500,114.0,114.0,114.0,114.0,4,0.0,0.0,0.0
USDJPY,20010104,5600,114.0,114.0,114.0,114.0,4,0.0,0.0,0.0
USDJPY,20010104,5700,114.0,114.0,114.0,114.0,4,0.0,0.0,0.0
USDJPY,20010104,5800,113.98,113.98,113.96,113.97,4,10.000000000004263,3.3333333333347546,1.0
USDJPY,20010104,5900,113.98,113.99,113.97,113.99,4,29.99999999999858,13.33333333333428,0.0
USDJPY,20010104,10000,113.99,113.99,113.98,113.98,4,20.000000000008527,20.00000000000379,0.0
USDJPY,20010104,10100,113.97,113.97,113.97,113.97,4,11.111111111116374,20.37037037037449,0.0
USDJPY,20010104,10200,113.96,113.97,113.96,113.97,4,11.111111111116374,14.074074074080423,0.0
USDJPY,20010104,10300,113.97,113.97,113.97,113.97,4,12.500000000004441,11.574074074079064,1.0
USDJPY,20010104,10400,113.96,113.96,113.95,113.95,4,0.0,7.870370370373604,0.0
USDJPY,20010104,10500,113.95,113.95,113.94,113.94,4,0.0,4.166666666668147,0.0
USDJPY,20010104,10600,113.94,113.94,113.94,113.94,4,0.0,0.0,0.0
USDJPY,20010104,10700,113.94,113.94,113.92,113.92,4,0.0,0.0,0.0
USDJPY,20010104,10800,113.92,113.92,113.92,113.92,4,0.0,0.0,0.0
USDJPY,20010104,10900,113.92,113.92,113.92,113.92,4,0.0,0.0,0.0
USDJPY,20010104,11000,113.92,113.96,113.92,113.96,4,49.99999999999112,16.666666666663705,1.0
USDJPY,20010104,11100,113.97,113.97,113.95,113.95,4,42.85714285714866,30.952380952379926,0.0
USDJPY,20010104,11200,113.94,113.94,113.94,113.94,4,28.57142857142567,40.476190476188485,0.0
USDJPY,20010104,11300,113.94,113.94,113.94,113.94,4,28.57142857142567,33.333333333333336,0.0
USDJPY,20010104,11400,113.94,113.94,113.92,113.92,4,0.0,19.047619047617115,0.0
USDJPY,20010104,11500,113.91,113.91,113.89,113.89,4,0.0,9.523809523808557,0.0
USDJPY,20010104,11600,113.89,113.92,113.89,113.91,4,24.99999999999556,8.333333333331852,1.0
USDJPY,20010104,11700,113.9,113.9,113.9,113.9,4,12.500000000006661,12.500000000000739,0.0
USDJPY,20010104,11800,113.9,113.92,113.9,113.92,4,37.500000000002224,25.000000000001478,0.0
USDJPY,20010104,11900,113.92,113.92,113.92,113.92,4,37.500000000002224,29.16666666667037,0.0
USDJPY,20010104,12000,113.92,113.94,113.92,113.94,4,62.499999999997776,45.833333333334075,0.0
USDJPY,20010104,12100,113.94,113.94,113.94,113.94,4,62.499999999997776,54.166666666665925,0.0
USDJPY,20010104,12200,113.94,113.97,113.94,113.97,4,100.0,74.99999999999852,0.0
USDJPY,20010104,12300,113.97,114.01,113.97,114.01,4,100.0,87.49999999999926,0.0
USDJPY,20010104,12400,114.01,114.01,114.0,114.0,4,91.66666666666272,97.2222222222209,-1.0
USDJPY,20010104,12500,114.0,114.0,113.99,113.99,4,83.33333333332544,91.66666666666272,0.0
USDJPY,20010104,12600,113.99,114.0,113.99,114.0,4,91.66666666666272,88.88888888888363,0.0
USDJPY,20010104,12700,114.0,114.0,114.0,114.0,4,91.66666666666272,88.88888888888363,0.0
USDJPY,20010104,12800,114.0,114.0,113.98,113.98,4,75.0,86.11111111110847,-1.0
USDJPY,20010104,12900,113.97,113.98,113.95,113.95,4,50.0,72.2222222222209,0.0
USDJPY,20010104,13000,113.95,113.95,113.94,113.94,4,36.36363636362932,53.787878787876444,0.0
USDJPY,20010104,13100,113.94,113.94,113.91,113.92,4,18.18181818181466,34.84848484848133,0.0
USDJPY,20010104,13200,113.92,113.92,113.89,113.89,4,0.0,18.18181818181466,0.0
USDJPY,20010104,13300,113.89,113.9,113.89,113.9,4,8.333333333337281,8.838383838383981,0.0
USDJPY,20010104,13400,113.9,113.9,113.9,113.9,4,8.333333333337281,5.555555555558187,1.0
USDJPY,20010104,13500,113.9,113.91,113.9,113.91,4,16.66666666666272,11.111111111112427,0.0
USDJPY,20010104,13600,113.92,113.92,113.92,113.92,4,25.0,16.666666666666668,0.0
USDJPY,20010104,13700,113.92,113.92,113.9,113.9,4,8.333333333337281,16.666666666666668,0.0
USDJPY,20010104,13800,113.9,113.9,113.9,113.9,4,9.090909090913788,14.141414141417023,0.0
USDJPY,20010104,13900,113.9,113.9,113.9,113.9,4,9.090909090913788,8.838383838388287,1.0
USDJPY,20010104,14000,113.9,113.9,113.9,113.9,4,9.090909090913788,9.090909090913788,0.0
USDJPY,20010104,14100,113.9,113.91,113.9,113.9,4,9.090909090913788,9.090909090913788,0.0
USDJPY,20010104,14200,113.91,113.92,113.91,113.92,4,33.333333333333336,17.171717171720303,1.0
USDJPY,20010104,14300,113.92,113.92,113.9,113.92,4,50.0,30.808080808082376,0.0
USDJPY,20010104,14400,113.92,113.92,113.91,113.91,4,39.999999999994316,41.11111111110922,0.0
USDJPY,20010104,14500,113.9,113.93,113.89,113.93,4,100.0,63.33333333333144,0.0
USDJPY,20010104,14600,113.94,113.94,113.93,113.94,4,100.0,79.99999999999811,0.0
USDJPY,20010104,14700,113.93,113.93,113.9,113.9,4,20.00000000001137,73.33333333333712,0.0
USDJPY,20010104,14800,113.9,113.9,113.9,113.9,4,20.00000000001137,46.666666666674246,0.0
USDJPY,20010104,14900,113.9,113.9,113.9,113.9,4,20.00000000001137,20.00000000001137,0.0
USDJPY,20010104,15000,113.9,113.9,113.9,113.9,4,20.00000000001137,20.00000000001137,0.0
USDJPY,20010104,15100,113.9,113.9,113.86,113.86,4,0.0,13.333333333340912,0.0
USDJPY,20010104,15200,113.87,113.87,113.86,113.86,4,0.0,6.666666666670456,0.0
USDJPY,20010104,15300,113.87,113.89,113.87,113.89,4,37.500000000002224,12.50000000000074,1.0
USDJPY,20010104,15400,113.89,113.89,113.89,113.89,4,37.500000000002224,25.00000000000148,0.0
USDJPY,20010104,15500,113.9,113.9,113.9,113.9,4,50.00000000000888,41.66666666667111,0.0
USDJPY,20010104,15600,113.9,113.9,113.9,113.9,4,50.00000000000888,45.83333333334,0.0
USDJPY,20010104,15700,113.9,113.9,113.89,113.89,4,37.500000000002224,45.83333333333999,0.0
USDJPY,20010104,15800,113.89,113.89,113.89,113.89,4,37.500000000002224,41.66666666667111,0.0
USDJPY,20010104,15900,113.88,113.88,113.85,113.86,4,11.111111111116374,28.70370370370694,0.0
USDJPY,20010104,20000,113.86,113.86,113.86,113.86,4,12.500000000004441,20.370370370374346,0.0
USDJPY,20010104,20100,113.86,113.86,113.85,113.86,4,20.000000000005684,14.537037037042166,0.0
USDJPY,20010104,20200,113.85,113.85,113.84,113.84,4,0.0,10.833333333336709,0.0
USDJPY,20010104,20300,113.84,113.84,113.84,113.84,4,0.0,6.6666666666685614,0.0
USDJPY,20010104,20400,113.84,113.84,113.81,113.83,4,22.22222222221696,7.407407407405653,1.0
USDJPY,20010104,20500,113.83,113.85,113.83,113.85,4,44.44444444443392,22.22222222221696,0.0
USDJPY,20010104,20600,113.86,113.86,113.86,113.86,4,55.55555555555029,40.74074074073372,0.0
USDJPY,20010104,20700,113.85,113.85,113.85,113.85,4,44.44444444443392,48.14814814813938,0.0
USDJPY,20010104,20800,113.86,113.86,113.84,113.84,4,33.333333333333336,44.44444444443918,0.0
USDJPY,20010104,20900,113.85,113.85,113.85,113.85,4,44.44444444443392,40.74074074073372,0.0
USDJPY,20010104,21000,113.84,113.84,113.83,113.83,4,22.22222222221696,33.33333333332807,0.0
USDJPY,20010104,21100,113.83,113.84,113.83,113.83,4,24.99999999999556,30.555555555548818,0.0
USDJPY,20010104,21200,113.83,113.83,113.83,113.83,4,28.57142857142567,25.264550264546063,0.0
USDJPY,20010104,21300,113.83,113.83,113.83,113.83,4,39.999999999994316,31.190476190471845,0.0
USDJPY,20010104,21400,113.83,113.83,113.83,113.83,4,39.999999999994316,36.190476190471436,0.0
USDJPY,20010104,21500,113.82,113.82,113.81,113.81,4,0.0,26.666666666662877,0.0
USDJPY,20010104,21600,113.81,113.81,113.81,113.81,4,0.0,13.333333333331439,0.0
USDJPY,20010104,21700,113.81,113.81,113.81,113.81,4,0.0,0.0,0.0
USDJPY,20010104,21800,113.81,113.81,113.81,113.81,4,0.0,0.0,0.0
USDJPY,20010104,21900,113.81,113.82,113.81,113.82,4,19.999999999982947,6.666666666660983,1.0
USDJPY,20010104,22000,113.82,113.82,113.81,113.81,4,0.0,6.666666666660983,0.0
USDJPY,20010104,22100,113.81,113.81,113.81,113.81,4,0.0,6.666666666660983,0.0
USDJPY,20010104,22200,113.81,113.81,113.81,113.81,4,0.0,0.0,0.0
USDJPY,20010104,22300,113.81,113.81,113.81,113.81,4,0.0,0.0,0.0
USDJPY,20010104,22400,113.81,113.81,113.81,113.81,4,0.0,0.0,0.0
USDJPY,20010104,22500,113.81,113.81,113.8,113.8,4,0.0,0.0,0.0
USDJPY,20010104,22600,113.8,113.81,113.78,113.79,4,20.00000000001137,6.666666666670456,1.0
USDJPY,20010104,22700,113.8,113.81,113.8,113.81,4,60.000000000005684,26.666666666672352,0.0
USDJPY,20010104,22800,113.81,113.81,113.81,113.81,4,75.00000000001776,51.666666666678275,0.0
USDJPY,20010104,22900,113.81,113.81,113.81,113.81,4,75.00000000001776,70.00000000001374,0.0
USDJPY,20010104,23000,113.81,113.81,113.81,113.81,4,75.00000000001776,75.00000000001776,0.0
USDJPY,20010104,23100,113.81,113.81,113.81,113.81,4,75.00000000001776,75.00000000001776,0.0
USDJPY,20010104,23200,113.81,113.81,113.8,113.8,4,50.0,66.66666666667851,0.0
USDJPY,20010104,23300,113.81,113.81,113.79,113.79,4,25.000000000017764,50.000000000011845,0.0
USDJPY,20010104,23400,113.79,113.81,113.79,113.81,4,100.0,58.333333333339255,0.0
USDJPY,20010104,23500,113.81,113.81,113.81,113.81,4,100.0,75.00000000000593,0.0
USDJPY,20010104,23600,113.81,113.81,113.81,113.81,4,100.0,100.0,0.0
USDJPY,20010104,23700,113.81,113.81,113.81,113.81,4,100.0,100.0,0.0
USDJPY,20010104,23800,113.81,113.81,113.81,113.81,4,100.0,100.0,0.0
USDJPY,20010104,23900,113.81,113.81,113.81,113.81,4,100.0,100.0,0.0
USDJPY,20010104,24000,113.81,113.81,113.81,113.81,4,100.0,100.0,0.0
USDJPY,20010104,24100,113.81,113.81,113.81,113.81,4,100.0,100.0,0.0
USDJPY,20010104,24200,113.81,113.81,113.81,113.81,4,100.0,100.0,0.0
USDJPY,20010104,24300,113.81,113.81,113.81,113.81,4,100.0,100.0,0.0
USDJPY,20010104,24400,113.81,113.81,113.81,113.81,4,100.0,100.0,0.0
USDJPY,20010104,24500,113.81,113.81,113.79,113.79,4,0.0,66.66666666666667,-1.0
USDJPY,20010104,24600,113.78,113.78,113.77,113.78,4,25.000000000008882,41.66666666666963,0.0
USDJPY,20010104,24700,113.78,113.78,113.78,113.78,4,25.000000000008882,16.666666666672587,0.0
USDJPY,20010104,24800,113.78,113.78,113.78,113.78,4,25.000000000008882,25.000000000008882,0.0
USDJPY,20010104,24900,113.78,113.81,113.78,113.81,4,100.0,50.00000000000592,0.0
USDJPY,20010104,25000,113.81,113.81,113.81,113.81,4,100.0,75.00000000000296,0.0
USDJPY,20010104,25100,113.81,113.81,113.81,113.81,4,100.0,100.0,0.0
USDJPY,20010104,25200,113.81,113.81,113.81,113.81,4,100.0,100.0,0.0
USDJPY,20010104,25300,113.81,113.81,113.81,113.81,4,100.0,100.0,0.0
USDJPY,20010104,25400,113.81,113.81,113.79,113.79,4,50.000000000017764,83.33333333333925,-1.0
USDJPY,20010104,25500,113.79,113.79,113.78,113.78,4,25.000000000008882,58.33333333334222,0.0
USDJPY,20010104,25600,113.78,113.78,113.78,113.78,4,25.000000000008882,33.33333333334517,0.0
USDJPY,20010104,25700,113.76,113.77,113.76,113.77,4,19.999999999982947,23.33333333333357,0.0
USDJPY,20010104,25800,113.77,113.77,113.75,113.75,4,0.0,14.999999999997277,0.0
USDJPY,20010104,25900,113.75,113.75,113.75,113.75,4,0.0,6.666666666660983,0.0
USDJPY,20010104,30000,113.75,113.75,113.75,113.75,4,0.0,0.0,0.0
USDJPY,20010104,30100,113.75,113.75,113.75,113.75,4,0.0,0.0,0.0
USDJPY,20010104,30200,113.75,113.75,113.75,113.75,4,0.0,0.0,0.0
USDJPY,20010104,30300,113.75,113.75,113.75,113.75,4,0.0,0.0,0.0
USDJPY,20010104,30400,113.75,113.75,113.75,113.75,4,0.0,0.0,0.0
USDJPY,20010104,30500,113.75,113.75,113.75,113.75,4,0.0,0.0,0.0
USDJPY,20010104,30600,113.75,113.75,113.75,113.75,4,0.0,0.0,0.0
USDJPY,20010104,30700,113.75,113.75,113.75,113.75,4,0.0,0.0,0.0
USDJPY,20010104,30800,113.75,113.75,113.69,113.69,4,0.0,0.0,0.0
USDJPY,20010104,30900,113.69,113.69,113.69,113.69,4,0.0,0.0,0.0
USDJPY,20010104,31000,113.69,113.7,113.69,113.7,4,12.500000000006661,4.166666666668887,1.0
USDJPY,20010104,31100,113.7,113.7,113.7,113.7,4,12.500000000006661,8.333333333337775,0.0
USDJPY,20010104,31200,113.71,113.72,113.71,113.72,4,50.0,25.000000000004444,0.0
USDJPY,20010104,31300,113.72,113.73,113.72,113.73,4,66.66666666667456,43.05555555556041,0.0
USDJPY,20010104,31400,113.73,113.73,113.72,113.72,4,50.0,55.555555555558186,0.0
USDJPY,20010104,31500,113.72,113.72,113.72,113.72,4,50.0,55.555555555558186,0.0
USDJPY,20010104,31600,113.72,113.72,113.72,113.72,4,50.0,50.0,0.0
USDJPY,20010104,31700,113.72,113.73,113.72,113.73,4,66.66666666667456,55.555555555558186,0.0
USDJPY,20010104,31800,113.73,113.73,113.73,113.73,4,66.66666666667456,61.11111111111637,0.0
USDJPY,20010104,31900,113.73,113.73,113.73,113.73,4,66.66666666667456,66.66666666667456,0.0
USDJPY,20010104,32000,113.73,113.74,113.73,113.74,4,83.33333333332544,72.22222222222486,0.0
USDJPY,20010104,32100,113.74,113.75,113.74,113.75,4,100.0,83.33333333333333,0.0
USDJPY,20010104,32200,113.75,113.75,113.75,113.75,4,100.0,94.4444444444418,0.0
USDJPY,20010104,32300,113.75,113.78,113.75,113.78,4,100.0,100.0,0.0
USDJPY,20010104,32400,113.78,113.78,113.78,113.78,4,100.0,100.0,0.0
USDJPY,20010104,32500,113.78,113.78,113.78,113.78,4,100.0,100.0,0.0
USDJPY,20010104,32600,113.78,113.78,113.78,113.78,4,100.0,100.0,0.0
USDJPY,20010104,32700,113.78,113.78,113.78,113.78,4,100.0,100.0,0.0
USDJPY,20010104,32800,113.78,113.78,113.76,113.76,4,66.66666666667456,88.88888888889153,-1.0
USDJPY,20010104,32900,113.76,113.76,113.76,113.76,4,66.66666666667456,77.77777777778304,0.0
USDJPY,20010104,33000,113.76,113.76,113.75,113.75,4,50.0,61.11111111111637,0.0
USDJPY,20010104,33100,113.75,113.75,113.75,113.75,4,39.999999999994316,52.22222222222296,0.0
USDJPY,20010104,33200,113.75,113.75,113.75,113.75,4,39.999999999994316,43.33333333332954,0.0
USDJPY,20010104,33300,113.75,113.75,113.75,113.75,4,39.999999999994316,39.999999999994316,0.0
USDJPY,20010104,33400,113.75,113.76,113.75,113.76,4,50.000000000017764,43.33333333333547,0.0
USDJPY,20010104,33500,113.76,113.76,113.76,113.76,4,33.333333333349124,41.1111111111204,0.0
USDJPY,20010104,33600,113.76,113.76,113.76,113.76,4,33.333333333349124,38.888888888905335,0.0
USDJPY,20010104,33700,113.76,113.76,113.76,113.76,4,33.333333333349124,33.333333333349124,0.0
USDJPY,20010104,33800,113.76,113.76,113.76,113.76,4,33.333333333349124,33.333333333349124,0.0
USDJPY,20010104,33900,113.76,113.76,113.76,113.76,4,33.333333333349124,33.333333333349124,0.0
USDJPY,20010104,34000,113.77,113.79,113.77,113.79,4,100.0,55.55555555556608,0.0
USDJPY,20010104,34100,113.79,113.79,113.79,113.79,4,100.0,77.77777777778304,0.0
USDJPY,20010104,34200,113.79,113.79,113.79,113.79,4,100.0,100.0,0.0
USDJPY,20010104,34300,113.79,113.79,113.79,113.79,4,100.0,100.0,0.0
USDJPY,20010104,34400,113.79,113.79,113.79,113.79,4,100.0,100.0,0.0
USDJPY,20010104,34500,113.79,113.79,113.79,113.79,4,100.0,100.0,0.0
USDJPY,20010104,34600,113.79,113.81,113.79,113.81,4,100.0,100.0,0.0
USDJPY,20010104,34700,113.81,113.81,113.81,113.81,4,100.0,100.0,0.0
USDJPY,20010104,34800,113.81,113.81,113.79,113.79,4,60.000000000005684,86.66666666666856,-1.0
USDJPY,20010104,34900,113.79,113.79,113.79,113.79,4,60.000000000005684,73.33333333333712,0.0
USDJPY,20010104,35000,113.79,113.8,113.79,113.8,4,79.99999999998863,66.66666666666667,0.0
USDJPY,20010104,35100,113.8,113.81,113.8,113.81,4,100.0,79.99999999999811,0.0
USDJPY,20010104,35200,113.81,113.81,113.81,113.81,4,100.0,93.33333333332955,0.0
USDJPY,20010104,35300,113.81,113.81,113.81,113.81,4,100.0,100.0,0.0
USDJPY,20010104,35400,113.8,113.8,113.78,113.78,4,0.0,66.66666666666667,-1.0
USDJPY,20010104,35500,113.78,113.78,113.78,113.78,4,0.0,33.333333333333336,0.0
USDJPY,20010104,35600,113.78,113.78,113.78,113.78,4,0.0,0.0,0.0
USDJPY,20010104,35700,113.78,113.78,113.78,113.78,4,0.0,0.0,0.0
USDJPY,20010104,35800,113.78,113.78,113.78,113.78,4,0.0,0.0,0.0
USDJPY,20010104,35900,113.78,113.78,113.78,113.78,4,0.0,0.0,0.0
USDJPY,20010104,40000,113.78,113.78,113.78,113.78,4,0.0,0.0,0.0
USDJPY,20010104,40100,113.78,113.78,113.78,113.78,4,0.0,0.0,0.0
USDJPY,20010104,40200,113.78,113.78,113.78,113.78,4,0.0,0.0,0.0
USDJPY,20010104,40300,113.78,113.78,113.78,113.78,4,0.0,0.0,0.0
USDJPY,20010104,40400,113.78,113.78,113.78,113.78,4,0.0,0.0,0.0
USDJPY,20010104,40500,113.79,113.79,113.78,113.79,4,33.333333333349124,11.111111111116374,1.0
USDJPY,20010104,40600,113.79,113.79,113.79,113.79,4,33.333333333349124,22.222222222232748,0.0
USDJPY,20010104,40700,113.79,113.79,113.79,113.79,4,50.00000000003553,38.88888888891126,0.0
USDJPY,20010104,40800,113.79,113.79,113.79,113.79,4,100.0,61.11111111112822,0.0
USDJPY,20010104,41000,113.79,113.79,113.79,113.79,4,100.0,83.33333333334518,0.0
USDJPY,20010104,41100,113.79,113.79,113.79,113.79,4,100.0,100.0,0.0
USDJPY,20010104,41200,113.79,113.79,113.79,113.79,4,100.0,100.0,0.0
USDJPY,20010104,41300,113.79,113.79,113.79,113.79,4,100.0,100.0,0.0
USDJPY,20010104,41400,113.79,113.79,113.79,113.79,4,100.0,100.0,0.0
USDJPY,20010104,41500,113.79,113.79,113.78,113.78,4,0.0,66.66666666666667,-1.0
USDJPY,20010104,41600,113.78,113.78,113.78,113.78,4,0.0,33.333333333333336,0.0
USDJPY,20010104,41700,113.78,113.78,113.78,113.78,4,0.0,0.0,0.0
USDJPY,20010104,41800,113.78,113.78,113.78,113.78,4,0.0,0.0,0.0
USDJPY,20010104,41900,113.78,113.78,113.78,113.78,4,0.0,0.0,0.0
USDJPY,20010104,42000,113.78,113.78,113.78,113.78,4,0.0,0.0,0.0
USDJPY,20010104,42100,113.78,113.78,113.76,113.76,4,0.0,0.0,0.0
USDJPY,20010104,42200,113.75,113.75,113.75,113.75,4,0.0,0.0,0.0
USDJPY,20010104,42300,113.75,113.75,113.75,113.75,4,0.0,0.0,0.0
USDJPY,20010104,42400,113.76,113.76,113.76,113.76,4,25.000000000008882,8.333333333336293,1.0
USDJPY,20010104,42500,113.75,113.75,113.74,113.74,4,0.0,8.333333333336293,0.0
USDJPY,20010104,42600,113.75,113.75,113.75,113.75,4,20.000000000005684,15.000000000004855,1.0
USDJPY,20010104,42700,113.76,113.78,113.76,113.77,4,59.99999999998863,26.66666666666477,0.0
USDJPY,20010104,42800,113.77,113.78,113.77,113.78,4,79.99999999999432,53.33333333332954,0.0
USDJPY,20010104,42900,113.78,113.78,113.78,113.78,4,100.0,79.99999999999432,0.0
USDJPY,20010104,43000,113.78,113.79,113.78,113.79,4,100.0,93.33333333333144,0.0
USDJPY,20010104,43100,113.79,113.79,113.79,113.79,4,100.0,100.0,0.0
USDJPY,20010104,43200,113.79,113.79,113.78,113.78,4,79.99999999999432,93.33333333333144,-1.0
USDJPY,20010104,43300,113.78,113.78,113.78,113.78,4,79.99999999999432,86.66666666666288,0.0
USDJPY,20010104,43400,113.78,113.78,113.78,113.78,4,79.99999999999432,79.99999999999432,0.0
USDJPY,20010104,43500,113.78,113.78,113.78,113.78,4,79.99999999999432,79.99999999999432,0.0
USDJPY,20010104,43600,113.78,113.78,113.78,113.78,4,79.99999999999432,79.99999999999432,0.0
USDJPY,20010104,43700,113.77,113.77,113.76,113.76,4,40.00000000001137,66.66666666666667,0.0
USDJPY,20010104,43800,113.76,113.76,113.76,113.76,4,40.00000000001137,53.33333333333902,0.0
USDJPY,20010104,43900,113.76,113.78,113.76,113.78,4,74.99999999999112,51.66666666667129,0.0
USDJPY,20010104,44000,113.78,113.78,113.78,113.78,4,66.66666666665088,60.55555555555113,0.0
USDJPY,20010104,44100,113.78,113.78,113.78,113.78,4,66.66666666665088,69.44444444443097,0.0
USDJPY,20010104,44200,113.78,113.78,113.78,113.78,4,66.66666666665088,66.66666666665088,0.0
USDJPY,20010104,44300,113.78,113.78,113.78,113.78,4,66.66666666665088,66.66666666665088,0.0
USDJPY,20010104,44500,113.77,113.77,113.76,113.76,4,0.0,44.44444444443392,0.0
USDJPY,20010104,44600,113.75,113.75,113.74,113.75,4,20.000000000005684,28.88888888888552,0.0
USDJPY,20010104,44700,113.75,113.75,113.75,113.75,4,25.000000000008882,15.000000000004855,0.0
USDJPY,20010104,44800,113.75,113.75,113.75,113.75,4,25.000000000008882,23.333333333341148,0.0
USDJPY,20010104,44900,113.75,113.75,113.75,113.75,4,25.000000000008882,25.000000000008882,0.0
USDJPY,20010104,45000,113.75,113.75,113.75,113.75,4,25.000000000008882,25.000000000008882,0.0
USDJPY,20010104,45100,113.75,113.76,113.75,113.76,4,50.000000000017764,33.33333333334517,0.0
USDJPY,20010104,45200,113.76,113.76,113.76,113.76,4,50.000000000017764,41.66666666668147,0.0
USDJPY,20010104,45300,113.76,113.76,113.76,113.76,4,50.000000000017764,50.000000000017764,0.0
USDJPY,20010104,45400,113.76,113.77,113.76,113.77,4,74.99999999999112,58.33333333334222,0.0
USDJPY,20010104,45500,113.77,113.77,113.77,113.77,4,74.99999999999112,66.66666666666667,0.0
USDJPY,20010104,45600,113.77,113.77,113.77,113.77,4,74.99999999999112,74.99999999999112,0.0
USDJPY,20010104,45700,113.77,113.77,113.77,113.77,4,74.99999999999112,74.99999999999112,0.0
USDJPY,20010104,45800,113.77,113.79,113.77,113.79,4,100.0,83.33333333332742,0.0
USDJPY,20010104,45900,113.79,113.79,113.78,113.78,4,79.99999999999432,84.99999999999515,-1.0
USDJPY,20010104,50000,113.78,113.78,113.78,113.78,4,74.99999999999112,84.99999999999515,0.0
USDJPY,20010104,50100,113.78,113.78,113.78,113.78,4,74.99999999999112,76.66666666665886,0.0
USDJPY,20010104,50200,113.78,113.78,113.78,113.78,4,74.99999999999112,74.99999999999112,0.0
USDJPY,20010104,50300,113.78,113.78,113.78,113.78,4,74.99999999999112,74.99999999999112,0.0
USDJPY,20010104,50400,113.78,113.79,113.78,113.79,4,100.0,83.33333333332742,0.0
USDJPY,20010104,50500,113.79,113.8,113.79,113.8,4,100.0,91.66666666666372,0.0
USDJPY,20010104,50600,113.8,113.8,113.79,113.79,4,75.00000000001776,91.66666666667258,-1.0
USDJPY,20010104,50700,113.79,113.79,113.79,113.79,4,75.00000000001776,83.33333333334518,0.0
USDJPY,20010104,50800,113.79,113.8,113.79,113.8,4,100.0,83.33333333334518,0.0
USDJPY,20010104,50900,113.81,113.81,113.81,113.81,4,100.0,91.66666666667258,0.0
USDJPY,20010104,51000,113.81,113.81,113.81,113.81,4,100.0,100.0,0.0
USDJPY,20010104,51100,113.81,113.81,113.81,113.81,4,100.0,100.0,0.0
USDJPY,20010104,51200,113.81,113.81,113.81,113.81,4,100.0,100.0,0.0
USDJPY,20010104,51300,113.81,113.81,113.81,113.81,4,100.0,100.0,0.0
USDJPY,20010104,51400,113.81,113.81,113.81,113.81,4,100.0,100.0,0.0
USDJPY,20010104,51500,113.81,113.81,113.81,113.81,4,100.0,100.0,0.0
USDJPY,20010104,51600,113.81,113.81,113.81,113.81,4,100.0,100.0,0.0
USDJPY,20010104,51700,113.81,113.81,113.81,113.81,4,100.0,100.0,0.0
USDJPY,20010104,51800,113.81,113.83,113.81,113.83,4,100.0,100.0,0.0
USDJPY,20010104,51900,113.83,113.83,113.82,113.82,4,74.99999999998224,91.66666666666076,-1.0
USDJPY,20010104,52000,113.83,113.83,113.82,113.83,4,100.0,91.66666666666076,0.0
